unit_id,cycle,pm_cost,cm_cost,labor_rate_standard,labor_rate_overtime,production_priority,downtime_penalty,revenue_per_hour,spare_parts_available,spare_parts_lead_time,technician_available,maintenance_window,shift_pattern,contract_penalty_active
1,98,510.66,3455.51,83.31,127.94,2,9327.58,7492.66,1,0,1,1,0,1
1,99,510.66,3455.51,83.31,127.94,2,9327.58,7492.66,1,0,1,1,0,1
1,100,510.66,3455.51,83.31,127.94,2,9327.58,7492.66,1,0,1,1,0,1
1,101,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,102,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,103,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,104,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,105,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,106,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,107,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,108,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,109,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,110,513.09,3432.28,81.96,142.33,1,9978.01,7856.25,1,0,1,0,1,1
1,111,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,112,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,113,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,114,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,115,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,116,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,117,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,118,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,119,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,120,513.09,3432.28,81.96,142.33,0,11257.73,7856.25,1,0,1,0,2,1
1,121,513.09,3432.28,81.96,142.33,2,11421.81,7856.25,1,0,1,1,0,1
1,122,513.09,3432.28,81.96,142.33,2,11421.81,7856.25,1,0,1,1,0,1
1,123,513.09,3432.28,81.96,142.33,2,11421.81,7856.25,1,0,1,1,0,1
1,124,513.09,3432.28,81.96,142.33,2,11421.81,7856.25,1,0,1,1,0,1
1,125,513.09,3432.28,81.96,142.33,2,11421.81,7856.25,1,0,1,1,0,1
1,126,513.09,3432.28,81.96,142.33,2,11421.81,8744.3,1,0,1,1,0,1
1,127,513.09,3432.28,81.96,142.33,2,11421.81,8744.3,1,0,1,1,0,1
1,128,513.09,3432.28,81.96,142.33,2,11421.81,8744.3,1,0,1,1,0,1
1,129,513.09,3432.28,81.96,142.33,2,11421.81,8744.3,1,0,1,1,0,1
1,130,513.09,3432.28,81.96,142.33,2,11421.81,8744.3,1,0,1,1,0,1
1,131,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,132,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,133,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,134,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,135,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,136,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,137,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,138,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,139,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,140,513.09,3432.28,81.96,142.33,2,10889.31,8744.3,1,0,1,0,1,1
1,141,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,142,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,143,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,144,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,145,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,146,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,147,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,148,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,149,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,150,513.09,3432.28,81.96,142.33,1,12453.71,8744.3,1,0,1,1,2,1
1,151,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,152,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,153,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,154,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,155,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,156,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,157,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,158,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,159,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,160,518.8,3411.27,85.94,133.87,2,12619.96,7668.1,1,0,1,1,0,1
1,161,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,162,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,163,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,164,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,165,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,166,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,167,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,168,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,169,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,170,518.8,3411.27,85.94,133.87,0,12994.87,7668.1,1,0,1,0,1,1
1,171,518.8,3411.27,85.94,133.87,2,14160.0,7668.1,1,0,1,0,2,1
1,172,518.8,3411.27,85.94,133.87,2,14160.0,7668.1,1,0,1,0,2,1
1,173,518.8,3411.27,85.94,133.87,2,14160.0,7668.1,1,0,1,0,2,1
1,174,518.8,3411.27,85.94,133.87,2,14160.0,7668.1,1,0,1,0,2,1
1,175,518.8,3411.27,85.94,133.87,2,14160.0,7668.1,1,0,1,0,2,1
1,176,518.8,3411.27,85.94,133.87,2,14160.0,6841.14,1,1,1,0,2,0
1,177,518.8,3411.27,85.94,133.87,2,14160.0,6841.14,1,1,1,0,2,0
1,178,518.8,3411.27,85.94,133.87,2,14160.0,6841.14,1,1,1,0,2,0
1,179,518.8,3411.27,85.94,133.87,2,14160.0,6841.14,1,1,1,0,2,0
1,180,518.8,3411.27,85.94,133.87,2,14160.0,6841.14,1,1,1,0,2,0
1,181,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,182,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,183,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,184,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,185,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,186,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,187,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,188,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,189,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,190,518.8,3411.27,85.94,133.87,1,14890.5,6841.14,1,1,1,1,0,0
1,191,518.8,3411.27,85.94,133.87,2,15361.47,6841.14,1,1,1,0,1,0
1,192,518.8,3411.27,85.94,133.87,2,15361.47,6841.14,1,1,1,0,1,0
2,1,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,2,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,3,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,4,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,5,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,6,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,7,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,8,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,9,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,10,491.1,3358.54,87.3,142.03,0,5260.97,8436.06,1,1,1,1,0,0
2,11,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,12,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,13,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,14,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,15,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,16,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,17,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,18,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,19,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,20,491.1,3358.54,87.3,142.03,0,5496.92,8436.06,1,1,1,0,1,0
2,21,491.1,3358.54,87.3,142.03,1,5822.11,8436.06,1,1,1,0,2,0
2,22,491.1,3358.54,87.3,142.03,1,5822.11,8436.06,1,1,1,0,2,0
2,23,491.1,3358.54,87.3,142.03,1,5822.11,8436.06,1,1,1,0,2,0
2,24,491.1,3358.54,87.3,142.03,1,5822.11,8436.06,1,1,1,0,2,0
2,25,491.1,3358.54,87.3,142.03,1,5822.11,8436.06,1,1,1,0,2,0
2,26,491.1,3358.54,87.3,142.03,1,5822.11,8613.42,1,1,1,0,2,0
2,27,491.1,3358.54,87.3,142.03,1,5822.11,8613.42,1,1,1,0,2,0
2,28,491.1,3358.54,87.3,142.03,1,5822.11,8613.42,1,1,1,0,2,0
2,29,491.1,3358.54,87.3,142.03,1,5822.11,8613.42,1,1,1,0,2,0
2,30,491.1,3358.54,87.3,142.03,1,5822.11,8613.42,1,1,1,0,2,0
2,31,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,32,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,33,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,34,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,35,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,36,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,37,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,38,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,39,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,40,491.1,3358.54,87.3,142.03,1,6218.52,8613.42,1,1,1,1,0,0
2,41,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,42,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,43,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,44,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,45,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,46,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,47,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,48,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,49,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,50,491.1,3358.54,87.3,142.03,0,6053.72,8613.42,1,1,1,0,1,0
2,51,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,52,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,53,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,54,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,55,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,56,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,57,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,58,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,59,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,60,490.02,4877.15,81.55,141.96,1,6858.29,9508.87,1,1,1,0,2,0
2,61,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,62,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,63,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,64,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,65,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,66,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,67,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,68,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,69,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,70,490.02,4877.15,81.55,141.96,0,7237.13,9508.87,1,1,1,1,0,0
2,71,490.02,4877.15,81.55,141.96,1,7081.85,9508.87,1,1,1,0,1,0
2,72,490.02,4877.15,81.55,141.96,1,7081.85,9508.87,1,1,1,0,1,0
2,73,490.02,4877.15,81.55,141.96,1,7081.85,9508.87,1,1,1,0,1,0
2,74,490.02,4877.15,81.55,141.96,1,7081.85,9508.87,1,1,1,0,1,0
2,75,490.02,4877.15,81.55,141.96,1,7081.85,9508.87,1,1,1,0,1,0
2,76,490.02,4877.15,81.55,141.96,1,7081.85,8187.7,1,1,1,0,1,0
2,77,490.02,4877.15,81.55,141.96,1,7081.85,8187.7,1,1,1,0,1,0
2,78,490.02,4877.15,81.55,141.96,1,7081.85,8187.7,1,1,1,0,1,0
2,79,490.02,4877.15,81.55,141.96,1,7081.85,8187.7,1,1,1,0,1,0
2,80,490.02,4877.15,81.55,141.96,1,7081.85,8187.7,1,1,1,0,1,0
2,81,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,82,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,83,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,84,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,85,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,86,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,87,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,88,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,89,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,90,490.02,4877.15,81.55,141.96,0,8720.34,8187.7,1,1,1,1,2,0
2,91,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,92,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,93,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,94,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,95,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,96,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,97,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,98,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,99,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,100,490.02,4877.15,81.55,141.96,2,8372.8,8187.7,1,1,1,1,0,0
2,101,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,102,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,103,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,104,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,105,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,106,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,107,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,108,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,109,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,110,491.72,4800.4,82.67,130.6,1,7888.67,7050.03,1,0,1,0,1,0
2,111,491.72,4800.4,82.67,130.6,2,9161.03,7050.03,1,0,1,0,2,0
2,112,491.72,4800.4,82.67,130.6,2,9161.03,7050.03,1,0,1,0,2,0
2,113,491.72,4800.4,82.67,130.6,2,9161.03,7050.03,1,0,1,0,2,0
2,114,491.72,4800.4,82.67,130.6,2,9161.03,7050.03,1,0,1,0,2,0
