unit_id,cycle,pm_cost,cm_cost,labor_rate_standard,labor_rate_overtime,production_priority,downtime_penalty,revenue_per_hour,spare_parts_available,spare_parts_lead_time,technician_available,maintenance_window,shift_pattern,contract_penalty_active
1,35,646.2,5044.22,102.26,152.82,1,7806.01,11316.3,1,0,1,1,0,0
1,36,646.2,5044.22,102.26,152.82,1,7806.01,11316.3,1,0,1,1,0,0
1,37,646.2,5044.22,102.26,152.82,1,7806.01,11316.3,1,0,1,1,0,0
1,38,646.2,5044.22,102.26,152.82,1,7806.01,11316.3,1,0,1,1,0,0
1,39,646.2,5044.22,102.26,152.82,1,7806.01,11316.3,1,0,1,1,0,0
1,40,646.2,5044.22,102.26,152.82,1,7806.01,11316.3,1,0,1,1,0,0
1,41,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,42,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,43,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,44,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,45,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,46,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,47,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,48,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,49,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,50,646.2,5044.22,102.26,152.82,0,8962.25,11316.3,1,0,1,0,1,0
1,51,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,52,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,53,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,54,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,55,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,56,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,57,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,58,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,59,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,60,657.49,5093.43,91.48,151.25,0,8031.41,11066.97,1,1,1,0,2,0
1,61,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,62,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,63,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,64,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,65,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,66,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,67,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,68,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,69,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,70,657.49,5093.43,91.48,151.25,2,10485.47,11066.97,1,1,1,1,0,0
1,71,657.49,5093.43,91.48,151.25,1,9602.67,11066.97,1,1,1,0,1,0
1,72,657.49,5093.43,91.48,151.25,1,9602.67,11066.97,1,1,1,0,1,0
1,73,657.49,5093.43,91.48,151.25,1,9602.67,11066.97,1,1,1,0,1,0
1,74,657.49,5093.43,91.48,151.25,1,9602.67,11066.97,1,1,1,0,1,0
1,75,657.49,5093.43,91.48,151.25,1,9602.67,11066.97,1,1,1,0,1,0
1,76,657.49,5093.43,91.48,151.25,1,9602.67,9954.02,1,0,1,0,1,1
1,77,657.49,5093.43,91.48,151.25,1,9602.67,9954.02,1,0,1,0,1,1
1,78,657.49,5093.43,91.48,151.25,1,9602.67,9954.02,1,0,1,0,1,1
1,79,657.49,5093.43,91.48,151.25,1,9602.67,9954.02,1,0,1,0,1,1
1,80,657.49,5093.43,91.48,151.25,1,9602.67,9954.02,1,0,1,0,1,1
1,81,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,82,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,83,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,84,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,85,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,86,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,87,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,88,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,89,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,90,657.49,5093.43,91.48,151.25,1,10514.47,9954.02,1,0,1,0,2,1
1,91,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,92,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,93,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,94,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,95,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,96,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,97,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,98,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,99,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,100,657.49,5093.43,91.48,151.25,0,11764.83,9954.02,1,0,1,1,0,1
1,101,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,102,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,103,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,104,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,105,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,106,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,107,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,108,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,109,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,110,659.16,4998.5,95.92,147.08,1,10922.06,9367.02,1,1,1,1,1,1
1,111,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,112,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,113,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,114,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,115,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,116,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,117,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,118,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,119,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,120,659.16,4998.5,95.92,147.08,1,12271.15,9367.02,1,1,1,0,2,1
1,121,659.16,4998.5,95.92,147.08,1,13043.89,9367.02,1,1,1,1,0,1
1,122,659.16,4998.5,95.92,147.08,1,13043.89,9367.02,1,1,1,1,0,1
1,123,659.16,4998.5,95.92,147.08,1,13043.89,9367.02,1,1,1,1,0,1
1,124,659.16,4998.5,95.92,147.08,1,13043.89,9367.02,1,1,1,1,0,1
1,125,659.16,4998.5,95.92,147.08,1,13043.89,9367.02,1,1,1,1,0,1
1,126,659.16,4998.5,95.92,147.08,1,13043.89,9420.98,1,0,1,1,0,1
1,127,659.16,4998.5,95.92,147.08,1,13043.89,9420.98,1,0,1,1,0,1
1,128,659.16,4998.5,95.92,147.08,1,13043.89,9420.98,1,0,1,1,0,1
1,129,659.16,4998.5,95.92,147.08,1,13043.89,9420.98,1,0,1,1,0,1
1,130,659.16,4998.5,95.92,147.08,1,13043.89,9420.98,1,0,1,1,0,1
1,131,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,132,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,133,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,134,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,135,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,136,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,137,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,138,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,139,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,140,659.16,4998.5,95.92,147.08,2,12768.87,9420.98,1,0,1,0,1,1
1,141,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,142,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,143,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,144,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,145,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,146,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,147,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,148,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,149,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,150,659.16,4998.5,95.92,147.08,1,13379.64,9420.98,1,0,1,0,2,1
1,151,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,152,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,153,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,154,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,155,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,156,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,157,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,158,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,159,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,160,661.82,5000.42,95.98,148.44,1,14456.81,8480.28,0,14,1,1,0,1
1,161,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,162,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,163,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,164,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,165,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,166,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,167,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,168,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,169,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,170,661.82,5000.42,95.98,148.44,2,13169.25,8480.28,0,14,1,1,1,1
1,171,661.82,5000.42,95.98,148.44,1,15251.17,8480.28,0,14,1,0,2,1
1,172,661.82,5000.42,95.98,148.44,1,15251.17,8480.28,0,14,1,0,2,1
1,173,661.82,5000.42,95.98,148.44,1,15251.17,8480.28,0,14,1,0,2,1
1,174,661.82,5000.42,95.98,148.44,1,15251.17,8480.28,0,14,1,0,2,1
1,175,661.82,5000.42,95.98,148.44,1,15251.17,8480.28,0,14,1,0,2,1
1,176,661.82,5000.42,95.98,148.44,1,15251.17,10648.65,0,14,1,0,2,0
1,177,661.82,5000.42,95.98,148.44,1,15251.17,10648.65,0,14,1,0,2,0
1,178,661.82,5000.42,95.98,148.44,1,15251.17,10648.65,0,14,1,0,2,0
1,179,661.82,5000.42,95.98,148.44,1,15251.17,10648.65,0,14,1,0,2,0
1,180,661.82,5000.42,95.98,148.44,1,15251.17,10648.65,0,14,1,0,2,0
1,181,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,182,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,183,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,184,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,185,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,186,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,187,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,188,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,189,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,190,661.82,5000.42,95.98,148.44,2,13699.23,10648.65,0,14,1,1,0,0
1,191,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,192,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,193,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,194,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,195,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,196,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,197,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,198,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,199,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,200,661.82,5000.42,95.98,148.44,2,14922.39,10648.65,0,14,1,1,1,0
1,201,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,202,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,203,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,204,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,205,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,206,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,207,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,208,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,209,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,210,679.43,4906.02,96.3,145.91,2,17110.0,11408.93,1,0,1,0,2,0
1,211,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,212,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,213,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,214,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,215,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,216,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,217,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,218,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,219,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,220,679.43,4906.02,96.3,145.91,2,16835.07,11408.93,1,0,1,1,0,0
1,221,679.43,4906.02,96.3,145.91,1,16606.73,11408.93,1,0,1,0,1,0
1,222,679.43,4906.02,96.3,145.91,1,16606.73,11408.93,1,0,1,0,1,0
1,223,679.43,4906.02,96.3,145.91,1,16606.73,11408.93,1,0,1,0,1,0
1,224,679.43,4906.02,96.3,145.91,1,16606.73,11408.93,1,0,1,0,1,0
1,225,679.43,4906.02,96.3,145.91,1,16606.73,11408.93,1,0,1,0,1,0
1,226,679.43,4906.02,96.3,145.91,1,16606.73,10722.57,1,0,1,0,1,0
1,227,679.43,4906.02,96.3,145.91,1,16606.73,10722.57,1,0,1,0,1,0
1,228,679.43,4906.02,96.3,145.91,1,16606.73,10722.57,1,0,1,0,1,0
1,229,679.43,4906.02,96.3,145.91,1,16606.73,10722.57,1,0,1,0,1,0
1,230,679.43,4906.02,96.3,145.91,1,16606.73,10722.57,1,0,1,0,1,0
1,231,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,232,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,233,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,234,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,235,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,236,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,237,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,238,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,239,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,240,679.43,4906.02,96.3,145.91,2,18472.07,10722.57,1,0,1,1,2,0
1,241,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,242,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,243,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,244,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,245,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,246,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,247,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,248,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,249,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,250,679.43,4906.02,96.3,145.91,2,16697.92,10722.57,1,0,1,1,0,0
1,251,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,252,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,253,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,254,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,255,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,256,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,257,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,258,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,259,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,260,673.77,4894.32,94.45,146.39,2,18271.88,9186.09,0,14,1,0,1,0
1,261,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,262,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,263,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,264,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,265,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,266,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,267,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,268,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,269,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,270,673.77,4894.32,94.45,146.39,2,18267.39,9186.09,0,14,1,1,2,0
1,271,673.77,4894.32,94.45,146.39,2,18791.98,9186.09,0,14,1,1,0,0
1,272,673.77,4894.32,94.45,146.39,2,18791.98,9186.09,0,14,1,1,0,0
1,273,673.77,4894.32,94.45,146.39,2,18791.98,9186.09,0,14,1,1,0,0
1,274,673.77,4894.32,94.45,146.39,2,18791.98,9186.09,0,14,1,1,0,0
1,275,673.77,4894.32,94.45,146.39,2,18791.98,9186.09,0,14,1,1,0,0
1,276,673.77,4894.32,94.45,146.39,2,18791.98,9491.42,1,1,1,1,0,1
1,277,673.77,4894.32,94.45,146.39,2,18791.98,9491.42,1,1,1,1,0,1
1,278,673.77,4894.32,94.45,146.39,2,18791.98,9491.42,1,1,1,1,0,1
1,279,673.77,4894.32,94.45,146.39,2,18791.98,9491.42,1,1,1,1,0,1
1,280,673.77,4894.32,94.45,146.39,2,18791.98,9491.42,1,1,1,1,0,1
1,281,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,282,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,283,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,284,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,285,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,286,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,287,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,288,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,289,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,290,673.77,4894.32,94.45,146.39,2,19739.2,9491.42,1,1,1,0,1,1
1,291,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,292,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,293,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,294,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,295,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,296,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,297,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,298,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,299,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,300,673.77,4894.32,94.45,146.39,1,20097.39,9491.42,1,1,1,0,2,1
1,301,670.92,4852.45,96.22,150.59,0,20159.12,8794.41,1,1,1,1,0,0
1,302,670.92,4852.45,96.22,150.59,0,20159.12,8794.41,1,1,1,1,0,0
1,303,670.92,4852.45,96.22,150.59,0,20159.12,8794.41,1,1,1,1,0,0
1,304,670.92,4852.45,96.22,150.59,0,20159.12,8794.41,1,1,1,1,0,0
1,305,670.92,4852.45,96.22,150.59,0,20159.12,8794.41,1,1,1,1,0,0
1,306,670.92,4852.45,96.22,150.59,0,20159.12,8794.41,1,1,1,1,0,0
