unit_id,cycle,pm_cost,cm_cost,labor_rate_standard,labor_rate_overtime,production_priority,downtime_penalty,revenue_per_hour,spare_parts_available,spare_parts_lead_time,technician_available,maintenance_window,shift_pattern,contract_penalty_active
1,57,661.69,4275.11,93.06,141.3,1,9798.43,8175.97,1,0,0,0,2,0
1,58,661.69,4275.11,93.06,141.3,1,9798.43,8175.97,1,0,0,0,2,0
1,59,661.69,4275.11,93.06,141.3,1,9798.43,8175.97,1,0,0,0,2,0
1,60,661.69,4275.11,93.06,141.3,1,9798.43,8175.97,1,0,0,0,2,0
1,61,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,62,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,63,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,64,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,65,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,66,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,67,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,68,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,69,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,70,661.69,4275.11,93.06,141.3,2,10847.64,8175.97,1,0,0,1,0,0
1,71,661.69,4275.11,93.06,141.3,1,11778.54,8175.97,1,0,0,1,1,0
1,72,661.69,4275.11,93.06,141.3,1,11778.54,8175.97,1,0,0,1,1,0
1,73,661.69,4275.11,93.06,141.3,1,11778.54,8175.97,1,0,0,1,1,0
1,74,661.69,4275.11,93.06,141.3,1,11778.54,8175.97,1,0,0,1,1,0
1,75,661.69,4275.11,93.06,141.3,1,11778.54,8175.97,1,0,0,1,1,0
1,76,661.69,4275.11,93.06,141.3,1,11778.54,9217.57,1,1,0,1,1,0
1,77,661.69,4275.11,93.06,141.3,1,11778.54,9217.57,1,1,0,1,1,0
1,78,661.69,4275.11,93.06,141.3,1,11778.54,9217.57,1,1,0,1,1,0
1,79,661.69,4275.11,93.06,141.3,1,11778.54,9217.57,1,1,0,1,1,0
1,80,661.69,4275.11,93.06,141.3,1,11778.54,9217.57,1,1,0,1,1,0
1,81,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,82,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,83,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,84,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,85,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,86,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,87,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,88,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,89,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,90,661.69,4275.11,93.06,141.3,1,12630.78,9217.57,1,1,0,0,2,0
1,91,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,92,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,93,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,94,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,95,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,96,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,97,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,98,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,99,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,100,661.69,4275.11,93.06,141.3,2,13936.27,9217.57,1,1,0,1,0,0
1,101,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,102,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,103,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,104,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,105,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,106,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,107,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,108,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,109,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,110,659.88,4323.17,92.96,146.45,2,13394.47,10130.6,1,0,1,0,1,0
1,111,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,112,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,113,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,114,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,115,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,116,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,117,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,118,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,119,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,120,659.88,4323.17,92.96,146.45,2,15201.21,10130.6,1,0,1,0,2,0
1,121,659.88,4323.17,92.96,146.45,2,16117.45,10130.6,1,0,1,1,0,0
1,122,659.88,4323.17,92.96,146.45,2,16117.45,10130.6,1,0,1,1,0,0
1,123,659.88,4323.17,92.96,146.45,2,16117.45,10130.6,1,0,1,1,0,0
1,124,659.88,4323.17,92.96,146.45,2,16117.45,10130.6,1,0,1,1,0,0
1,125,659.88,4323.17,92.96,146.45,2,16117.45,10130.6,1,0,1,1,0,0
1,126,659.88,4323.17,92.96,146.45,2,16117.45,7759.12,1,0,1,1,0,0
1,127,659.88,4323.17,92.96,146.45,2,16117.45,7759.12,1,0,1,1,0,0
1,128,659.88,4323.17,92.96,146.45,2,16117.45,7759.12,1,0,1,1,0,0
1,129,659.88,4323.17,92.96,146.45,2,16117.45,7759.12,1,0,1,1,0,0
1,130,659.88,4323.17,92.96,146.45,2,16117.45,7759.12,1,0,1,1,0,0
1,131,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,132,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,133,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,134,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,135,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,136,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,137,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,138,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,139,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,140,659.88,4323.17,92.96,146.45,2,17061.31,7759.12,1,0,1,0,1,0
1,141,659.88,4323.17,92.96,146.45,0,16427.42,7759.12,1,0,1,0,2,0
1,142,659.88,4323.17,92.96,146.45,0,16427.42,7759.12,1,0,1,0,2,0
1,143,659.88,4323.17,92.96,146.45,0,16427.42,7759.12,1,0,1,0,2,0
1,144,659.88,4323.17,92.96,146.45,0,16427.42,7759.12,1,0,1,0,2,0
1,145,659.88,4323.17,92.96,146.45,0,16427.42,7759.12,1,0,1,0,2,0
1,146,659.88,4323.17,92.96,146.45,0,16427.42,7759.12,1,0,1,0,2,0
1,147,659.88,4323.17,92.96,146.45,0,16427.42,7759.12,1,0,1,0,2,0
1,148,659.88,4323.17,92.96,146.45,0,16427.42,7759.12,1,0,1,0,2,0
1,149,659.88,4323.17,92.96,146.45,0,16427.42,7759.12,1,0,1,0,2,0
2,1,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,2,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,3,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,4,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,5,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,6,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,7,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,8,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,9,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,10,607.04,4119.51,93.02,141.96,2,6323.18,9537.48,0,14,1,1,0,0
2,11,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,12,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,13,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,14,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,15,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,16,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,17,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,18,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,19,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,20,607.04,4119.51,93.02,141.96,0,5963.51,9537.48,0,14,1,0,1,0
2,21,607.04,4119.51,93.02,141.96,0,6072.59,9537.48,0,14,1,1,2,0
2,22,607.04,4119.51,93.02,141.96,0,6072.59,9537.48,0,14,1,1,2,0
2,23,607.04,4119.51,93.02,141.96,0,6072.59,9537.48,0,14,1,1,2,0
2,24,607.04,4119.51,93.02,141.96,0,6072.59,9537.48,0,14,1,1,2,0
2,25,607.04,4119.51,93.02,141.96,0,6072.59,9537.48,0,14,1,1,2,0
2,26,607.04,4119.51,93.02,141.96,0,6072.59,8860.01,1,0,1,1,2,0
2,27,607.04,4119.51,93.02,141.96,0,6072.59,8860.01,1,0,1,1,2,0
2,28,607.04,4119.51,93.02,141.96,0,6072.59,8860.01,1,0,1,1,2,0
2,29,607.04,4119.51,93.02,141.96,0,6072.59,8860.01,1,0,1,1,2,0
2,30,607.04,4119.51,93.02,141.96,0,6072.59,8860.01,1,0,1,1,2,0
2,31,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,32,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,33,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,34,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,35,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,36,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,37,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,38,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,39,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,40,607.04,4119.51,93.02,141.96,0,7300.49,8860.01,1,0,1,1,0,0
2,41,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,42,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,43,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,44,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,45,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,46,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,47,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,48,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,49,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,50,607.04,4119.51,93.02,141.96,0,8047.69,8860.01,1,0,1,0,1,0
2,51,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,52,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,53,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,54,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,55,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,56,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,57,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,58,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,59,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,60,608.11,4085.62,86.86,142.04,0,9334.76,10483.42,1,1,1,0,2,0
2,61,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,62,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,63,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,64,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,65,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,66,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,67,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,68,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,69,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,70,608.11,4085.62,86.86,142.04,0,8722.07,10483.42,1,1,1,1,0,0
2,71,608.11,4085.62,86.86,142.04,0,8976.94,10483.42,1,1,1,0,1,0
2,72,608.11,4085.62,86.86,142.04,0,8976.94,10483.42,1,1,1,0,1,0
2,73,608.11,4085.62,86.86,142.04,0,8976.94,10483.42,1,1,1,0,1,0
2,74,608.11,4085.62,86.86,142.04,0,8976.94,10483.42,1,1,1,0,1,0
2,75,608.11,4085.62,86.86,142.04,0,8976.94,10483.42,1,1,1,0,1,0
2,76,608.11,4085.62,86.86,142.04,0,8976.94,9195.52,1,1,1,0,1,0
2,77,608.11,4085.62,86.86,142.04,0,8976.94,9195.52,1,1,1,0,1,0
2,78,608.11,4085.62,86.86,142.04,0,8976.94,9195.52,1,1,1,0,1,0
2,79,608.11,4085.62,86.86,142.04,0,8976.94,9195.52,1,1,1,0,1,0
2,80,608.11,4085.62,86.86,142.04,0,8976.94,9195.52,1,1,1,0,1,0
2,81,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,82,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,83,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,84,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,85,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,86,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,87,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,88,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,89,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,90,608.11,4085.62,86.86,142.04,1,8982.83,9195.52,1,1,1,0,2,0
2,91,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,92,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,93,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,94,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,95,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,96,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,97,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,98,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,99,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,100,608.11,4085.62,86.86,142.04,2,10237.1,9195.52,1,1,1,1,0,0
2,101,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,102,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,103,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,104,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,105,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,106,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,107,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,108,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,109,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,110,599.56,4091.88,87.15,149.71,1,11070.98,8191.38,0,14,1,0,1,0
2,111,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,112,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,113,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,114,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,115,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,116,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,117,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,118,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,119,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,120,599.56,4091.88,87.15,149.71,0,9834.64,8191.38,0,14,1,0,2,0
2,121,599.56,4091.88,87.15,149.71,2,11397.97,8191.38,0,14,1,1,0,0
2,122,599.56,4091.88,87.15,149.71,2,11397.97,8191.38,0,14,1,1,0,0
2,123,599.56,4091.88,87.15,149.71,2,11397.97,8191.38,0,14,1,1,0,0
2,124,599.56,4091.88,87.15,149.71,2,11397.97,8191.38,0,14,1,1,0,0
2,125,599.56,4091.88,87.15,149.71,2,11397.97,8191.38,0,14,1,1,0,0
2,126,599.56,4091.88,87.15,149.71,2,11397.97,8312.78,0,14,1,1,0,0
2,127,599.56,4091.88,87.15,149.71,2,11397.97,8312.78,0,14,1,1,0,0
2,128,599.56,4091.88,87.15,149.71,2,11397.97,8312.78,0,14,1,1,0,0
2,129,599.56,4091.88,87.15,149.71,2,11397.97,8312.78,0,14,1,1,0,0
2,130,599.56,4091.88,87.15,149.71,2,11397.97,8312.78,0,14,1,1,0,0
2,131,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,132,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,133,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,134,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,135,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,136,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,137,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,138,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,139,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,140,599.56,4091.88,87.15,149.71,1,11187.17,8312.78,0,14,1,0,1,0
2,141,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,142,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,143,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,144,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,145,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,146,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,147,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,148,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,149,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,150,599.56,4091.88,87.15,149.71,1,11430.82,8312.78,0,14,1,0,2,0
2,151,590.88,4201.24,89.03,147.64,1,13707.84,9321.0,0,7,1,1,0,0
2,152,590.88,4201.24,89.03,147.64,1,13707.84,9321.0,0,7,1,1,0,0
2,153,590.88,4201.24,89.03,147.64,1,13707.84,9321.0,0,7,1,1,0,0
2,154,590.88,4201.24,89.03,147.64,1,13707.84,9321.0,0,7,1,1,0,0
2,155,590.88,4201.24,89.03,147.64,1,13707.84,9321.0,0,7,1,1,0,0
2,156,590.88,4201.24,89.03,147.64,1,13707.84,9321.0,0,7,1,1,0,0
2,157,590.88,4201.24,89.03,147.64,1,13707.84,9321.0,0,7,1,1,0,0
